('2016-7-30!3', 7)
('2016-7-30!4', 3)
('2016-7-30!5', 1)
('2016-7-30!6', 2)
('2016-7-31!0', 21)
('2016-7-31!1', 6)
('2016-7-31!2', 6)
('2016-7-31!3', 1)
('2016-7-31!4', 2)
('2016-7-31!6', 1)
('2016-7-4!0', 51)
('2016-7-4!1', 8)
('2016-7-4!2', 19)
('2016-7-4!3', 10)
('2016-7-4!4', 6)
('2016-7-4!5', 1)
('2016-7-4!6', 1)
('2016-7-4!7', 2)
('2016-7-4!8', 1)
('2016-7-5!0', 61)
('2016-7-5!1', 18)
('2016-7-5!2', 22)
('2016-7-5!3', 5)
('2016-7-5!4', 11)
('2016-7-5!5', 2)
('2016-7-5!6', 4)
('2016-7-6!0', 62)
('2016-7-6!1', 22)
('2016-7-6!2', 15)
('2016-7-6!3', 8)
('2016-7-6!4', 7)
('2016-7-6!5', 3)
('2016-7-6!7', 1)
('2016-7-6!8', 2)
('2016-7-7!0', 64)
('2016-7-7!1', 21)
('2016-7-7!2', 24)
('2016-7-7!3', 9)
('2016-7-7!4', 8)
('2016-7-7!5', 2)
('2016-7-7!6', 1)
('2016-7-7!7', 1)
('2016-7-8!0', 62)
('2016-7-8!1', 13)
('2016-7-8!2', 23)
('2016-7-8!3', 10)
('2016-7-8!4', 2)
('2016-7-8!5', 2)
('2016-7-8!6', 3)
('2016-7-8!8', 1)
('2016-7-9!0', 76)
('2016-7-9!1', 22)
('2016-7-9!2', 30)
('2016-7-9!3', 10)
('2016-7-9!4', 9)
('2016-7-9!5', 2)
('2016-7-9!6', 2)
('2016-7-9!9', 1)
('2016-8-1!0', 39)
('2016-8-1!1', 5)
('2016-8-1!2', 7)
('2016-8-1!3', 5)
('2016-8-1!4', 6)
('2016-8-1!5', 5)
('2016-8-1!6', 2)
('2016-8-1!7', 2)
('2016-8-1!8', 3)
('2016-8-10!0', 54)
('2016-8-10!1', 14)
('2016-8-10!2', 18)
('2016-8-10!3', 8)
('2016-8-10!4', 3)
('2016-8-10!5', 2)
('2016-8-10!6', 1)
('2016-8-11!0', 63)
('2016-8-11!1', 10)
('2016-8-11!2', 19)
('2016-8-11!3', 3)
('2016-8-11!4', 2)
('2016-8-11!5', 2)
('2016-8-11!7', 1)
('2016-8-12!0', 56)
('2016-8-12!1', 16)
('2016-8-12!11', 1)
('2016-8-12!12', 1)
('2016-8-12!2', 15)
('2016-8-12!3', 13)
('2016-8-12!4', 3)
('2016-8-12!5', 2)
('2016-8-12!6', 1)
('2016-8-12!9', 1)
('2016-8-13!0', 49)
('2016-8-13!1', 8)
('2016-8-13!17', 1)
